Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Country/Region,City,State/Province,Postal Code,Division,Region,Product ID,Product Name,Sales,Units,Gross Profit,Cost,Factory,Distance_KM,Lead_Time_Days,Profit_Margin,Factory_Lat,Factory_Lon,Customer_Lat,Customer_Lon
98,ORD-114594,2023-02-08,2023-02-11,Same-Day,CUST-5332,United States,Houston,TX,80329,Chocolate,South,PRD-C-003,Wonka Bar - Scrumdiddlyumptious,89700.48,4615,-142610.64,48395.78,Lot's O' Nuts,1594.07,3.93,-1.5899,32.881893,-111.768036,29.7604,-95.3698
99,ORD-213609,2023-03-05,2023-03-08,Same-Day,CUST-4830,United States,Philadelphia,PA,71797,Sugar,East,PRD-S-003,Nerds,107648.91,3171,-98017.88,54973.28,Sugar Shack,1900.9,3.17,-0.9105,48.11914,-96.18115,39.9526,-75.1652
100,ORD-835132,2023-01-13,2023-01-17,Express,CUST-5951,United States,Dallas,TX,95097,Sugar,South,PRD-S-005,Everlasting Gobstopper,13388.45,567,-20034.39,8239.11,Secret Factory,1110.39,4.02,-1.4964,41.446333,-90.565487,32.7767,-96.797
101,ORD-663658,2023-07-29,2023-08-07,Standard,CUST-3222,United States,Chicago,IL,60940,Chocolate,Midwest,PRD-C-002,Wonka Bar - Fudge Mallows,40328.89,4085,-466166.77,27540.28,Lot's O' Nuts,2344.95,9.04,-11.5591,32.881893,-111.768036,41.8781,-87.6298
102,ORD-745558,2023-08-21,2023-08-26,Express,CUST-7686,United States,Dallas,TX,46666,Sugar,South,PRD-S-001,Laffy Taffy,96274.86,3448,-190237.08,51112.56,Sugar Shack,1706.78,5.41,-1.976,48.11914,-96.18115,32.7767,-96.797
103,ORD-670913,2023-01-17,2023-01-25,Standard,CUST-6876,United States,Philadelphia,PA,17936,Other,East,PRD-O-001,Fizzy Lifting Drinks,34900.45,3021,-271837.11,19607.25,Sugar Shack,1900.9,8.11,-7.7889,48.11914,-96.18115,39.9526,-75.1652
104,ORD-726152,2023-07-23,2023-07-30,Standard,CUST-1349,United States,Houston,TX,16629,Chocolate,South,PRD-C-005,Wonka Bar - Triple Dazzle Caramel,20908.5,800,-46459.9,11953.22,Wicked Choccy's,1385.38,7.91,-2.2221,32.076176,-81.088371,29.7604,-95.3698
105,ORD-344316,2023-06-20,2023-06-23,Same-Day,CUST-6383,United States,Chicago,IL,29340,Chocolate,Midwest,PRD-C-004,Wonka Bar - Milk Chocolate,54001.93,4590,-124834.36,37212.78,Wicked Choccy's,1234.19,3.08,-2.3117,32.076176,-81.088371,41.8781,-87.6298
106,ORD-238205,2023-11-02,2023-11-06,Standard,CUST-1243,United States,Phoenix,AZ,56955,Chocolate,West,PRD-C-001,Wonka Bar - Nutty Crunch Surprise,18748.11,1479,3802.13,9833.72,Lot's O' Nuts,69.13,4.92,0.2028,32.881893,-111.768036,33.4484,-112.074
107,ORD-599380,2023-05-02,2023-05-07,Standard,CUST-8344,United States,Philadelphia,PA,57453,Sugar,East,PRD-S-005,Everlasting Gobstopper,82159.19,3498,-191541.9,45093.71,Secret Factory,1307.07,5.04,-2.3314,41.446333,-90.565487,39.9526,-75.1652
108,ORD-790909,2023-09-20,2023-09-27,Express,CUST-9543,United States,Los Angeles,CA,49535,Sugar,West,PRD-S-005,Everlasting Gobstopper,12474.46,405,-35369.76,6443.0,Secret Factory,2555.63,7.01,-2.8354,41.446333,-90.565487,34.0522,-118.2437
109,ORD-565108,2023-08-23,2023-08-31,Standard,CUST-2204,United States,New York,NY,20589,Sugar,East,PRD-S-006,Hair Toffee,88998.95,3542,-236036.78,54162.36,The Other Factory,1529.49,8.33,-2.6521,35.1175,-89.971107,40.7128,-74.006
110,ORD-726410,2023-06-14,2023-06-17,Standard,CUST-9692,United States,Chicago,IL,48652,Sugar,Midwest,PRD-S-005,Everlasting Gobstopper,97885.64,4845,-26399.57,64076.8,Secret Factory,248.54,3.69,-0.2697,41.446333,-90.565487,41.8781,-87.6298
111,ORD-573489,2023-08-21,2023-08-26,Express,CUST-4743,United States,San Jose,CA,64239,Sugar,West,PRD-S-004,Fun Dip,104727.74,4566,-405992.34,72200.33,Sugar Shack,2401.01,5.99,-3.8766,48.11914,-96.18115,37.3382,-121.8863
112,ORD-260053,2023-06-23,2023-06-28,Express,CUST-8770,United States,San Diego,CA,18799,Other,West,PRD-O-003,Wonka Gum,50788.45,3546,-343587.7,34353.13,Secret Factory,2538.23,5.62,-6.7651,41.446333,-90.565487,32.7157,-117.1611
113,ORD-714953,2023-02-16,2023-02-25,Standard,CUST-6400,United States,Los Angeles,CA,97819,Other,West,PRD-O-003,Wonka Gum,90017.15,3102,-359642.85,53281.62,Secret Factory,2555.63,9.09,-3.9953,41.446333,-90.565487,34.0522,-118.2437
114,ORD-468727,2023-03-04,2023-03-07,Same-Day,CUST-2697,United States,Philadelphia,PA,85748,Sugar,East,PRD-S-002,SweeTARTS,15821.03,471,-15758.76,9196.74,Sugar Shack,1900.9,3.51,-0.9961,48.11914,-96.18115,39.9526,-75.1652
115,ORD-899649,2023-09-17,2023-09-20,Same-Day,CUST-5564,United States,Chicago,IL,85248,Chocolate,Midwest,PRD-C-004,Wonka Bar - Milk Chocolate,80343.84,2918,-61282.44,51591.99,Wicked Choccy's,1234.19,3.25,-0.7628,32.076176,-81.088371,41.8781,-87.6298
116,ORD-969752,2023-04-26,2023-04-29,Same-Day,CUST-5381,United States,San Antonio,TX,13794,Other,South,PRD-O-002,Lickable Wallpaper,48496.56,4610,-151075.32,24865.45,Secret Factory,1515.89,3.73,-3.1152,41.446333,-90.565487,29.4241,-98.4936
117,ORD-248766,2023-04-03,2023-04-09,Express,CUST-1502,United States,Phoenix,AZ,22026,Chocolate,West,PRD-C-005,Wonka Bar - Triple Dazzle Caramel,26085.64,1223,-131830.65,16504.16,Wicked Choccy's,2890.68,6.25,-5.0538,32.076176,-81.088371,33.4484,-112.074
118,ORD-695164,2023-09-29,2023-10-03,Express,CUST-2391,United States,San Antonio,TX,16895,Chocolate,South,PRD-C-004,Wonka Bar - Milk Chocolate,75915.8,2602,-140867.16,41173.89,Wicked Choccy's,1687.25,4.39,-1.8556,32.076176,-81.088371,29.4241,-98.4936
119,ORD-386436,2023-03-21,2023-03-26,Standard,CUST-4531,United States,San Jose,CA,77154,Chocolate,West,PRD-C-003,Wonka Bar - Scrumdiddlyumptious,69655.84,3523,-157602.45,43279.79,Lot's O' Nuts,1044.44,5.84,-2.2626,32.881893,-111.768036,37.3382,-121.8863
120,ORD-331230,2023-02-28,2023-03-07,Standard,CUST-7475,United States,San Antonio,TX,88554,Sugar,South,PRD-S-001,Laffy Taffy,78948.63,4036,-394527.69,52080.59,Sugar Shack,2088.19,7.76,-4.9973,48.11914,-96.18115,29.4241,-98.4936
121,ORD-621546,2023-01-29,2023-02-03,Express,CUST-8055,United States,Houston,TX,33028,Chocolate,South,PRD-C-001,Wonka Bar - Nutty Crunch Surprise,27706.46,2143,-128956.14,20019.28,Lot's O' Nuts,1594.07,5.65,-4.6544,32.881893,-111.768036,29.7604,-95.3698
122,ORD-144357,2023-03-08,2023-03-11,Same-Day,CUST-8147,United States,Dallas,TX,12456,Sugar,South,PRD-S-002,SweeTARTS,34154.36,2951,-109708.91,17945.42,Sugar Shack,1706.78,3.16,-3.2121,48.11914,-96.18115,32.7767,-96.797
123,ORD-440544,2023-08-24,2023-08-30,Express,CUST-3815,United States,Los Angeles,CA,91018,Other,West,PRD-O-004,Kazookles,51351.44,3471,-339597.64,32428.61,The Other Factory,2582.26,6.57,-6.6132,35.1175,-89.971107,34.0522,-118.2437
124,ORD-514991,2023-08-24,2023-08-29,Standard,CUST-6083,United States,Philadelphia,PA,54500,Other,East,PRD-O-003,Wonka Gum,83441.83,3619,-203135.24,50061.88,Secret Factory,1307.07,5.65,-2.4345,41.446333,-90.565487,39.9526,-75.1652
125,ORD-468154,2023-04-24,2023-04-29,Standard,CUST-3419,United States,Chicago,IL,40968,Sugar,Midwest,PRD-S-001,Laffy Taffy,61622.53,4227,-175788.02,33429.46,Sugar Shack,965.13,5.12,-2.8527,48.11914,-96.18115,41.8781,-87.6298
126,ORD-618119,2023-02-22,2023-02-24,Standard,CUST-8601,United States,Phoenix,AZ,83889,Chocolate,West,PRD-C-003,Wonka Bar - Scrumdiddlyumptious,9402.59,667,1989.72,5107.35,Lot's O' Nuts,69.13,2.71,0.2116,32.881893,-111.768036,33.4484,-112.074
127,ORD-563688,2023-10-24,2023-10-28,Same-Day,CUST-5961,United States,San Jose,CA,46002,Sugar,West,PRD-S-003,Nerds,25838.21,2639,-151738.82,19170.65,Sugar Shack,2401.01,4.16,-5.8727,48.11914,-96.18115,37.3382,-121.8863
128,ORD-180458,2023-10-30,2023-11-03,Same-Day,CUST-2479,United States,Philadelphia,PA,90610,Chocolate,East,PRD-C-001,Wonka Bar - Nutty Crunch Surprise,3944.12,358,-28074.25,2095.5,Lot's O' Nuts,3343.34,4.57,-7.118,32.881893,-111.768036,39.9526,-75.1652
129,ORD-783501,2023-11-01,2023-11-07,Express,CUST-4084,United States,San Antonio,TX,52143,Sugar,South,PRD-S-004,Fun Dip,8464.32,386,-28311.22,4533.96,Sugar Shack,2088.19,6.35,-3.3448,48.11914,-96.18115,29.4241,-98.4936
130,ORD-777513,2023-11-06,2023-11-14,Standard,CUST-3827,United States,Dallas,TX,15130,Sugar,South,PRD-S-003,Nerds,76790.04,2863,-224039.36,56503.55,Sugar Shack,1706.78,8.0,-2.9176,48.11914,-96.18115,32.7767,-96.797
131,ORD-528625,2023-05-07,2023-05-13,Express,CUST-6543,United States,San Diego,CA,98984,Other,West,PRD-O-001,Fizzy Lifting Drinks,48096.68,3031,-281299.45,32106.72,Sugar Shack,2452.07,6.36,-5.8486,48.11914,-96.18115,32.7157,-117.1611
132,ORD-788457,2023-11-03,2023-11-13,Standard,CUST-3463,United States,Philadelphia,PA,53694,Chocolate,East,PRD-C-001,Wonka Bar - Nutty Crunch Surprise,53814.05,3216,-513581.89,29787.25,Lot's O' Nuts,3343.34,10.18,-9.5436,32.881893,-111.768036,39.9526,-75.1652
133,ORD-188834,2023-02-11,2023-02-13,Express,CUST-6072,United States,Chicago,IL,83259,Sugar,Midwest,PRD-S-005,Everlasting Gobstopper,40604.06,3260,-14411.07,22605.74,Secret Factory,248.54,2.69,-0.3549,41.446333,-90.565487,41.8781,-87.6298
134,ORD-633188,2023-07-12,2023-07-19,Standard,CUST-6928,United States,Philadelphia,PA,12389,Sugar,East,PRD-S-006,Hair Toffee,49407.58,4362,-285960.2,27924.63,The Other Factory,1409.64,7.4,-5.7878,35.1175,-89.971107,39.9526,-75.1652
135,ORD-180913,2023-07-05,2023-07-11,Standard,CUST-5846,United States,Chicago,IL,23256,Chocolate,Midwest,PRD-C-005,Wonka Bar - Triple Dazzle Caramel,19020.05,1622,-94694.69,13621.79,Wicked Choccy's,1234.19,6.3,-4.9787,32.076176,-81.088371,41.8781,-87.6298
136,ORD-726258,2023-09-17,2023-09-19,Same-Day,CUST-7172,United States,Dallas,TX,30218,Other,South,PRD-O-002,Lickable Wallpaper,88283.44,2808,-40619.85,50953.66,Secret Factory,1110.39,2.11,-0.4601,41.446333,-90.565487,32.7767,-96.797
137,ORD-565776,2023-03-25,2023-03-30,Standard,CUST-5668,United States,San Jose,CA,68841,Chocolate,West,PRD-C-003,Wonka Bar - Scrumdiddlyumptious,67377.03,3034,-137016.13,45951.28,Lot's O' Nuts,1044.44,5.6,-2.0336,32.881893,-111.768036,37.3382,-121.8863
138,ORD-561999,2023-04-30,2023-05-06,Express,CUST-8564,United States,Houston,TX,46932,Sugar,South,PRD-S-004,Fun Dip,33838.77,1639,-117310.74,17238.37,Sugar Shack,2042.57,6.41,-3.4668,48.11914,-96.18115,29.7604,-95.3698
139,ORD-603935,2023-07-15,2023-07-20,Express,CUST-7081,United States,Dallas,TX,82684,Sugar,South,PRD-S-004,Fun Dip,28610.23,1183,-73561.11,21406.42,Sugar Shack,1706.78,5.92,-2.5711,48.11914,-96.18115,32.7767,-96.797
140,ORD-971415,2023-02-22,2023-03-01,Standard,CUST-8167,United States,Dallas,TX,22021,Other,South,PRD-O-001,Fizzy Lifting Drinks,44493.19,2284,-177234.99,26813.68,Sugar Shack,1706.78,7.13,-3.9834,48.11914,-96.18115,32.7767,-96.797
141,ORD-185569,2023-04-24,2023-04-30,Express,CUST-7142,United States,San Diego,CA,39430,Other,West,PRD-O-003,Wonka Gum,60523.58,3297,-315530.41,41311.76,Secret Factory,2538.23,6.61,-5.2133,41.446333,-90.565487,32.7157,-117.1611
142,ORD-595404,2023-01-15,2023-01-19,Same-Day,CUST-3273,United States,Los Angeles,CA,71487,Sugar,West,PRD-S-001,Laffy Taffy,12743.1,1177,-64626.77,6561.24,Sugar Shack,2406.41,4.42,-5.0715,48.11914,-96.18115,34.0522,-118.2437
143,ORD-653408,2023-08-18,2023-08-23,Standard,CUST-7934,United States,New York,NY,24573,Sugar,East,PRD-S-005,Everlasting Gobstopper,30496.57,1274,-74793.45,16857.65,Secret Factory,1388.26,5.14,-2.4525,41.446333,-90.565487,40.7128,-74.006
144,ORD-624108,2023-05-28,2023-06-05,Standard,CUST-9782,United States,Phoenix,AZ,12154,Chocolate,West,PRD-C-004,Wonka Bar - Milk Chocolate,42511.47,3794,-528395.12,22544.35,Wicked Choccy's,2890.68,8.51,-12.4295,32.076176,-81.088371,33.4484,-112.074
145,ORD-536802,2023-11-20,2023-11-28,Standard,CUST-4068,United States,San Jose,CA,97080,Sugar,West,PRD-S-004,Fun Dip,1294.79,62,-7030.1,881.77,Sugar Shack,2401.01,8.68,-5.4295,48.11914,-96.18115,37.3382,-121.8863
146,ORD-121322,2023-12-09,2023-12-13,Express,CUST-7397,United States,Dallas,TX,71621,Chocolate,South,PRD-C-002,Wonka Bar - Fudge Mallows,116940.79,4206,-188854.06,70644.75,Lot's O' Nuts,1397.71,4.09,-1.615,32.881893,-111.768036,32.7767,-96.797
147,ORD-758775,2023-01-23,2023-01-25,Express,CUST-2698,United States,San Antonio,TX,86271,Sugar,South,PRD-S-006,Hair Toffee,11120.83,603,-19626.33,6133.74,The Other Factory,1020.46,2.91,-1.7648,35.1175,-89.971107,29.4241,-98.4936
148,ORD-829168,2023-06-20,2023-06-28,Express,CUST-8840,United States,New York,NY,92802,Chocolate,East,PRD-C-003,Wonka Bar - Scrumdiddlyumptious,46091.02,1484,-184291.5,25904.34,Lot's O' Nuts,3444.71,8.28,-3.9984,32.881893,-111.768036,40.7128,-74.006
149,ORD-309159,2023-04-04,2023-04-09,Standard,CUST-1686,United States,Chicago,IL,51365,Other,Midwest,PRD-O-002,Lickable Wallpaper,4403.67,352,-3279.98,3309.38,Secret Factory,248.54,5.34,-0.7448,41.446333,-90.565487,41.8781,-87.6298
150,ORD-150126,2023-06-08,2023-06-10,Same-Day,CUST-6438,United States,San Antonio,TX,45811,Sugar,South,PRD-S-004,Fun Dip,28563.94,1615,-70752.56,15006.04,Sugar Shack,2088.19,2.88,-2.477,48.11914,-96.18115,29.4241,-98.4936
151,ORD-825686,2023-03-05,2023-03-10,Express,CUST-9151,United States,Philadelphia,PA,58148,Other,East,PRD-O-002,Lickable Wallpaper,46421.7,3217,-154217.9,32445.21,Secret Factory,1307.07,5.1,-3.3221,41.446333,-90.565487,39.9526,-75.1652
152,ORD-183958,2023-09-23,2023-09-27,Same-Day,CUST-6372,United States,Los Angeles,CA,96628,Chocolate,West,PRD-C-005,Wonka Bar - Triple Dazzle Caramel,30713.9,1528,-121236.12,20142.27,Wicked Choccy's,3450.46,4.81,-3.9473,32.076176,-81.088371,34.0522,-118.2437
153,ORD-469685,2023-06-01,2023-06-05,Same-Day,CUST-8126,United States,San Diego,CA,45986,Chocolate,West,PRD-C-005,Wonka Bar - Triple Dazzle Caramel,50349.85,3686,-298159.78,37867.03,Wicked Choccy's,3371.05,4.48,-5.9218,32.076176,-81.088371,32.7157,-117.1611
154,ORD-132653,2023-11-24,2023-11-30,Standard,CUST-3339,United States,New York,NY,89635,Other,East,PRD-O-002,Lickable Wallpaper,128500.89,4253,-239084.23,72370.92,Secret Factory,1388.26,6.73,-1.8606,41.446333,-90.565487,40.7128,-74.006
155,ORD-133958,2023-12-14,2023-12-21,Standard,CUST-3513,United States,San Diego,CA,99006,Other,West,PRD-O-002,Lickable Wallpaper,62511.27,3050,-356387.72,31818.39,Secret Factory,2538.23,7.68,-5.7012,41.446333,-90.565487,32.7157,-117.1611
156,ORD-392227,2023-08-19,2023-08-24,Express,CUST-5089,United States,Philadelphia,PA,24869,Sugar,East,PRD-S-001,Laffy Taffy,70048.07,4387,-309603.26,46082.14,Sugar Shack,1900.9,5.67,-4.4199,48.11914,-96.18115,39.9526,-75.1652
157,ORD-567951,2023-01-14,2023-01-18,Express,CUST-4515,United States,Chicago,IL,90199,Other,Midwest,PRD-O-001,Fizzy Lifting Drinks,13416.34,1014,-34781.12,9051.62,Sugar Shack,965.13,4.43,-2.5924,48.11914,-96.18115,41.8781,-87.6298
158,ORD-192055,2023-05-27,2023-06-04,Standard,CUST-6236,United States,San Diego,CA,97535,Other,West,PRD-O-001,Fizzy Lifting Drinks,51254.18,3753,-437362.13,28484.69,Sugar Shack,2452.07,8.43,-8.5332,48.11914,-96.18115,32.7157,-117.1611
159,ORD-768676,2023-06-27,2023-07-01,Same-Day,CUST-3852,United States,Los Angeles,CA,57381,Other,West,PRD-O-001,Fizzy Lifting Drinks,40946.02,1340,-60676.09,21007.36,Sugar Shack,2406.41,4.51,-1.4819,48.11914,-96.18115,34.0522,-118.2437
160,ORD-486831,2023-09-18,2023-09-28,Standard,CUST-8657,United States,Los Angeles,CA,82305,Chocolate,West,PRD-C-004,Wonka Bar - Milk Chocolate,37301.19,4097,-691626.8,22100.28,Wicked Choccy's,3450.46,10.84,-18.5417,32.076176,-81.088371,34.0522,-118.2437
161,ORD-963333,2023-03-08,2023-03-17,Standard,CUST-2208,United States,Los Angeles,CA,26426,Sugar,West,PRD-S-005,Everlasting Gobstopper,94068.14,3971,-464520.46,51168.06,Secret Factory,2555.63,9.23,-4.9381,41.446333,-90.565487,34.0522,-118.2437
162,ORD-770872,2023-06-12,2023-06-18,Express,CUST-3981,United States,Los Angeles,CA,26912,Sugar,West,PRD-S-006,Hair Toffee,36932.01,1101,-96795.07,20004.51,The Other Factory,2582.26,6.37,-2.6209,35.1175,-89.971107,34.0522,-118.2437
163,ORD-462831,2023-08-10,2023-08-17,Standard,CUST-9501,United States,New York,NY,47230,Sugar,East,PRD-S-004,Fun Dip,24324.54,1376,-122345.82,13539.72,Sugar Shack,1935.04,7.36,-5.0297,48.11914,-96.18115,40.7128,-74.006
164,ORD-772124,2023-02-10,2023-02-12,Same-Day,CUST-3762,United States,Houston,TX,87569,Chocolate,South,PRD-C-005,Wonka Bar - Triple Dazzle Caramel,49110.09,2530,-74482.71,35967.55,Wicked Choccy's,1385.38,2.78,-1.5166,32.076176,-81.088371,29.7604,-95.3698
165,ORD-965322,2023-10-25,2023-10-29,Same-Day,CUST-1464,United States,Chicago,IL,20646,Chocolate,Midwest,PRD-C-003,Wonka Bar - Scrumdiddlyumptious,84134.95,2815,-130541.51,49650.83,Lot's O' Nuts,2344.95,4.51,-1.5516,32.881893,-111.768036,41.8781,-87.6298
166,ORD-757629,2023-01-24,2023-01-31,Express,CUST-9938,United States,San Jose,CA,47967,Sugar,West,PRD-S-006,Hair Toffee,65278.35,3462,-380150.08,49408.37,The Other Factory,2859.76,7.38,-5.8235,35.1175,-89.971107,37.3382,-121.8863
167,ORD-265759,2023-11-25,2023-12-06,Standard,CUST-8202,United States,San Diego,CA,64476,Chocolate,West,PRD-C-005,Wonka Bar - Triple Dazzle Caramel,52289.49,2486,-396075.15,29342.66,Wicked Choccy's,3371.05,11.38,-7.5747,32.076176,-81.088371,32.7157,-117.1611
168,ORD-518084,2023-09-05,2023-09-10,Express,CUST-3142,United States,Houston,TX,58567,Sugar,South,PRD-S-003,Nerds,81190.38,2665,-179222.62,42674.64,Sugar Shack,2042.57,5.34,-2.2074,48.11914,-96.18115,29.7604,-95.3698
169,ORD-404309,2023-09-21,2023-09-26,Express,CUST-7293,United States,Los Angeles,CA,90658,Sugar,West,PRD-S-004,Fun Dip,44517.05,3733,-347355.38,32547.22,Sugar Shack,2406.41,5.28,-7.8027,48.11914,-96.18115,34.0522,-118.2437
170,ORD-639728,2023-08-03,2023-08-07,Express,CUST-8648,United States,Chicago,IL,75373,Chocolate,Midwest,PRD-C-004,Wonka Bar - Milk Chocolate,43523.24,1605,-62109.01,26397.15,Wicked Choccy's,1234.19,4.99,-1.427,32.076176,-81.088371,41.8781,-87.6298
171,ORD-152995,2023-06-07,2023-06-15,Standard,CUST-5609,United States,New York,NY,74866,Sugar,East,PRD-S-003,Nerds,25735.3,2022,-186532.43,16635.33,Sugar Shack,1935.04,8.52,-7.2481,48.11914,-96.18115,40.7128,-74.006
172,ORD-483545,2023-11-02,2023-11-08,Express,CUST-7606,United States,San Diego,CA,57964,Other,West,PRD-O-004,Kazookles,37265.36,3580,-348018.79,25092.31,The Other Factory,2515.31,6.83,-9.3389,35.1175,-89.971107,32.7157,-117.1611
173,ORD-901535,2023-01-24,2023-01-27,Same-Day,CUST-5582,United States,New York,NY,91689,Sugar,East,PRD-S-002,SweeTARTS,24352.65,2414,-107159.51,14732.58,Sugar Shack,1935.04,3.26,-4.4003,48.11914,-96.18115,40.7128,-74.006
174,ORD-251275,2023-12-15,2023-12-24,Standard,CUST-4261,United States,Los Angeles,CA,88966,Sugar,West,PRD-S-005,Everlasting Gobstopper,58798.17,2827,-340230.14,37789.86,Secret Factory,2555.63,9.65,-5.7864,41.446333,-90.565487,34.0522,-118.2437
175,ORD-256175,2023-09-18,2023-09-23,Standard,CUST-9446,United States,Dallas,TX,28321,Sugar,South,PRD-S-002,SweeTARTS,78836.92,2778,-205626.37,47391.26,Sugar Shack,1706.78,5.71,-2.6082,48.11914,-96.18115,32.7767,-96.797
176,ORD-634473,2023-06-17,2023-06-24,Express,CUST-9721,United States,San Jose,CA,74205,Other,West,PRD-O-004,Kazookles,57562.74,2501,-263306.59,34778.58,The Other Factory,2859.76,7.22,-4.5743,35.1175,-89.971107,37.3382,-121.8863
177,ORD-935457,2023-12-29,2024-01-03,Express,CUST-1436,United States,Phoenix,AZ,88238,Sugar,West,PRD-S-005,Everlasting Gobstopper,31872.84,947,-65915.52,18654.45,Secret Factory,2089.07,5.71,-2.0681,41.446333,-90.565487,33.4484,-112.074
178,ORD-749840,2023-08-31,2023-09-04,Same-Day,CUST-7229,United States,San Jose,CA,29369,Chocolate,West,PRD-C-005,Wonka Bar - Triple Dazzle Caramel,52413.77,3985,-350869.69,30117.36,Wicked Choccy's,3745.71,4.44,-6.6942,32.076176,-81.088371,37.3382,-121.8863
179,ORD-533020,2023-12-15,2023-12-17,Same-Day,CUST-4340,United States,New York,NY,63788,Chocolate,East,PRD-C-004,Wonka Bar - Milk Chocolate,3793.59,205,-4480.1,2381.19,Wicked Choccy's,1149.76,2.29,-1.181,32.076176,-81.088371,40.7128,-74.006
180,ORD-688132,2023-09-14,2023-09-21,Express,CUST-6325,United States,San Jose,CA,96799,Other,West,PRD-O-002,Lickable Wallpaper,14516.2,560,-55022.57,8728.51,Secret Factory,2714.74,7.32,-3.7904,41.446333,-90.565487,37.3382,-121.8863
181,ORD-909489,2023-09-02,2023-09-07,Express,CUST-5331,United States,San Antonio,TX,89963,Sugar,South,PRD-S-004,Fun Dip,69297.62,4417,-344408.79,44765.88,Sugar Shack,2088.19,5.99,-4.97,48.11914,-96.18115,29.4241,-98.4936
182,ORD-823769,2023-09-05,2023-09-09,Express,CUST-9011,United States,Houston,TX,51555,Chocolate,South,PRD-C-004,Wonka Bar - Milk Chocolate,73925.61,2488,-105167.57,41220.22,Wicked Choccy's,1385.38,4.11,-1.4226,32.076176,-81.088371,29.7604,-95.3698
183,ORD-958130,2023-09-03,2023-09-05,Same-Day,CUST-6654,United States,Dallas,TX,29198,Sugar,South,PRD-S-001,Laffy Taffy,95569.07,4499,-144519.9,48118.66,Sugar Shack,1706.78,2.53,-1.5122,48.11914,-96.18115,32.7767,-96.797
184,ORD-968170,2023-05-29,2023-05-30,Same-Day,CUST-9824,United States,Phoenix,AZ,45537,Chocolate,West,PRD-C-001,Wonka Bar - Nutty Crunch Surprise,50527.62,2150,11960.15,34851.67,Lot's O' Nuts,69.13,1.99,0.2367,32.881893,-111.768036,33.4484,-112.074
185,ORD-656837,2023-10-15,2023-10-22,Standard,CUST-4697,United States,Phoenix,AZ,93616,Other,West,PRD-O-001,Fizzy Lifting Drinks,30708.02,2010,-197821.7,17360.11,Sugar Shack,2101.19,7.53,-6.442,48.11914,-96.18115,33.4484,-112.074
186,ORD-265613,2023-04-30,2023-05-03,Express,CUST-7666,United States,Los Angeles,CA,95575,Chocolate,West,PRD-C-001,Wonka Bar - Nutty Crunch Surprise,10063.28,1176,-24813.86,5971.4,Lot's O' Nuts,614.49,3.02,-2.4658,32.881893,-111.768036,34.0522,-118.2437
187,ORD-874568,2023-09-01,2023-09-06,Express,CUST-1611,United States,Houston,TX,32946,Sugar,South,PRD-S-003,Nerds,16909.27,782,-58543.9,11561.46,Sugar Shack,2042.57,5.56,-3.4622,48.11914,-96.18115,29.7604,-95.3698
188,ORD-403528,2023-08-02,2023-08-08,Standard,CUST-1613,United States,Chicago,IL,11214,Other,Midwest,PRD-O-004,Kazookles,58415.11,4108,-133566.05,32020.52,The Other Factory,778.78,6.15,-2.2865,35.1175,-89.971107,41.8781,-87.6298
189,ORD-617904,2023-06-02,2023-06-11,Standard,CUST-3198,United States,San Jose,CA,76088,Sugar,West,PRD-S-005,Everlasting Gobstopper,125726.28,3772,-461097.64,74823.25,Secret Factory,2714.74,9.79,-3.6675,41.446333,-90.565487,37.3382,-121.8863
190,ORD-453487,2023-08-28,2023-09-03,Standard,CUST-5833,United States,Houston,TX,84420,Chocolate,South,PRD-C-005,Wonka Bar - Triple Dazzle Caramel,44581.37,2157,-138867.05,34035.24,Wicked Choccy's,1385.38,6.53,-3.1149,32.076176,-81.088371,29.7604,-95.3698
191,ORD-190951,2023-12-12,2023-12-18,Standard,CUST-7567,United States,Houston,TX,97720,Other,South,PRD-O-002,Lickable Wallpaper,97435.95,3371,-192059.69,58671.74,Secret Factory,1369.47,6.92,-1.9711,41.446333,-90.565487,29.7604,-95.3698
