Order ID,Order Date,Ship Date,Ship Mode,Customer ID,City,State/Province,Region,Division,Product ID,Product Name,Sales,Units,Cost,Gross Profit,Factory,Distance_KM,Lead_Time_Days,Factory_Lat,Factory_Lon,Customer_Lat,Customer_Lon
ORD-779112,2023-11-23,2023-11-26,Same-Day,CUST-2035,Los Angeles,CA,West,Sugar,PRD-S-001,Laffy Taffy,79649.33,4649,46118.52,22343.41,Sugar Shack,2406.41,3.06,48.11914,-96.18115,34.0522,-118.2437
ORD-616554,2023-11-22,2023-11-25,Same-Day,CUST-2902,San Diego,CA,West,Other,PRD-O-003,Wonka Gum,9001.01,1195,6787.84,-820.02,Secret Factory,2538.23,3.8,41.446333,-90.565487,32.7157,-117.1611
ORD-262029,2023-02-19,2023-02-25,Standard,CUST-7797,Dallas,TX,South,Chocolate,PRD-C-004,Wonka Bar - Milk Chocolate,91905.37,4475,50508.88,28194.56,Wicked Choccy's,1475.08,6.28,32.076176,-81.088371,32.7767,-96.797
ORD-566297,2023-12-02,2023-12-04,Same-Day,CUST-4868,San Diego,CA,West,Chocolate,PRD-C-002,Wonka Bar - Fudge Mallows,7090.02,318,4882.64,2047.0,Lot's O' Nuts,504.36,2.64,32.881893,-111.768036,32.7157,-117.1611
ORD-228093,2023-07-05,2023-07-10,Same-Day,CUST-8450,Philadelphia,PA,East,Chocolate,PRD-C-002,Wonka Bar - Fudge Mallows,8583.96,546,5990.76,767.74,Lot's O' Nuts,3343.34,5.26,32.881893,-111.768036,39.9526,-75.1652
ORD-232040,2023-02-16,2023-02-19,Same-Day,CUST-4362,Houston,TX,South,Sugar,PRD-S-006,Hair Toffee,11464.14,464,7796.09,3305.34,The Other Factory,781.7,3.06,35.1175,-89.971107,29.7604,-95.3698
ORD-724932,2023-02-05,2023-02-11,Standard,CUST-1046,Dallas,TX,South,Other,PRD-O-003,Wonka Gum,27279.63,1958,19439.79,3491.53,Secret Factory,1110.39,6.61,41.446333,-90.565487,32.7767,-96.797
ORD-115582,2023-05-22,2023-05-26,Standard,CUST-6869,Chicago,IL,Midwest,Other,PRD-O-003,Wonka Gum,18676.81,950,14170.07,4034.51,Secret Factory,248.54,4.78,41.446333,-90.565487,41.8781,-87.6298
ORD-599380,2023-05-02,2023-05-07,Standard,CUST-8344,Philadelphia,PA,East,Sugar,PRD-S-005,Everlasting Gobstopper,82159.19,3498,45093.71,27921.19,Secret Factory,1307.07,5.04,41.446333,-90.565487,39.9526,-75.1652
ORD-790909,2023-07-05,2023-07-13,Standard,CUST-9543,San Jose,CA,West,Sugar,PRD-S-004,Fun Dip,12474.46,405,6443.0,4086.65,Sugar Shack,2401.01,8.04,48.11914,-96.18115,37.3382,-121.8863
ORD-565108,2023-06-04,2023-06-13,Standard,CUST-2204,New York,NY,East,Sugar,PRD-S-003,Nerds,88998.95,3542,54162.36,21128.78,Sugar Shack,1935.04,9.14,48.11914,-96.18115,40.7128,-74.006
ORD-726410,2023-02-11,2023-02-18,Standard,CUST-9692,San Jose,CA,West,Sugar,PRD-S-001,Laffy Taffy,97885.64,4845,64076.8,10543.08,Sugar Shack,2401.01,7.35,48.11914,-96.18115,37.3382,-121.8863
ORD-906315,2023-05-31,2023-06-03,Same-Day,CUST-4522,Dallas,TX,South,Sugar,PRD-S-003,Nerds,30830.11,987,17560.6,11584.92,Sugar Shack,1706.78,3.61,48.11914,-96.18115,32.7767,-96.797
ORD-427704,2023-08-09,2023-08-14,Express,CUST-5176,Houston,TX,South,Sugar,PRD-S-003,Nerds,83713.93,3457,55119.06,17296.99,Sugar Shack,2042.57,5.29,48.11914,-96.18115,29.7604,-95.3698
ORD-951201,2023-07-11,2023-07-14,Standard,CUST-3131,San Diego,CA,West,Chocolate,PRD-C-003,Wonka Bar - Scrumdiddlyumptious,42032.03,3587,23130.65,15283.08,Lot's O' Nuts,504.36,3.32,32.881893,-111.768036,32.7157,-117.1611
ORD-886730,2023-10-12,2023-10-14,Same-Day,CUST-7929,San Jose,CA,West,Chocolate,PRD-C-001,Wonka Bar - Nutty Crunch Surprise,62132.91,3415,35188.06,23378.08,Lot's O' Nuts,1044.44,2.83,32.881893,-111.768036,37.3382,-121.8863
ORD-988432,2023-01-27,2023-02-04,Express,CUST-2773,San Jose,CA,West,Chocolate,PRD-C-005,Wonka Bar - Triple Dazzle Caramel,21483.03,1792,13119.15,-2375.81,Wicked Choccy's,3745.71,8.21,32.076176,-81.088371,37.3382,-121.8863
ORD-904711,2023-06-29,2023-07-02,Express,CUST-1430,Dallas,TX,South,Other,PRD-O-003,Wonka Gum,61552.99,1902,32540.03,25633.82,Secret Factory,1110.39,3.31,41.446333,-90.565487,32.7767,-96.797
ORD-290217,2023-11-08,2023-11-15,Standard,CUST-3347,Phoenix,AZ,West,Other,PRD-O-004,Kazookles,75094.5,2581,48582.33,16007.44,The Other Factory,2035.01,7.48,35.1175,-89.971107,33.4484,-112.074
ORD-494468,2023-10-17,2023-10-22,Standard,CUST-7878,San Antonio,TX,South,Sugar,PRD-S-006,Hair Toffee,3207.78,301,1919.29,674.17,The Other Factory,1020.46,5.27,35.1175,-89.971107,29.4241,-98.4936
ORD-263137,2023-08-21,2023-08-24,Express,CUST-3579,Chicago,IL,Midwest,Sugar,PRD-S-001,Laffy Taffy,125689.28,4699,65519.83,52913.19,Sugar Shack,965.13,3.34,48.11914,-96.18115,41.8781,-87.6298
ORD-637234,2023-11-13,2023-11-16,Express,CUST-2864,Los Angeles,CA,West,Chocolate,PRD-C-001,Wonka Bar - Nutty Crunch Surprise,59721.91,3671,41162.03,14950.6,Lot's O' Nuts,614.49,3.06,32.881893,-111.768036,34.0522,-118.2437
ORD-514463,2023-06-26,2023-07-02,Express,CUST-1897,Los Angeles,CA,West,Sugar,PRD-S-002,SweeTARTS,87259.7,4366,65520.51,4928.97,Sugar Shack,2406.41,6.42,48.11914,-96.18115,34.0522,-118.2437
ORD-883301,2023-01-04,2023-01-14,Standard,CUST-8055,Phoenix,AZ,West,Chocolate,PRD-C-004,Wonka Bar - Milk Chocolate,31356.97,2421,24020.76,-6660.47,Wicked Choccy's,2890.68,10.46,32.076176,-81.088371,33.4484,-112.074
ORD-144357,2023-03-31,2023-04-02,Same-Day,CUST-8147,San Antonio,TX,South,Chocolate,PRD-C-003,Wonka Bar - Scrumdiddlyumptious,34154.36,2951,17945.42,12315.69,Lot's O' Nuts,1319.3,2.92,32.881893,-111.768036,29.4241,-98.4936
ORD-440544,2023-01-10,2023-01-16,Express,CUST-3815,Los Angeles,CA,West,Sugar,PRD-S-003,Nerds,51351.44,3471,32428.61,5558.59,Sugar Shack,2406.41,6.29,48.11914,-96.18115,34.0522,-118.2437
ORD-514991,2023-11-13,2023-11-19,Standard,CUST-6083,Philadelphia,PA,East,Sugar,PRD-S-003,Nerds,83441.83,3619,50061.88,19621.26,Sugar Shack,1900.9,6.83,48.11914,-96.18115,39.9526,-75.1652
ORD-466346,2023-06-23,2023-06-28,Standard,CUST-6752,Philadelphia,PA,East,Chocolate,PRD-C-004,Wonka Bar - Milk Chocolate,107550.58,4396,55606.24,42936.82,Wicked Choccy's,1024.51,5.15,32.076176,-81.088371,39.9526,-75.1652
ORD-787351,2023-11-27,2023-11-30,Standard,CUST-2234,Chicago,IL,Midwest,Other,PRD-O-003,Wonka Gum,37828.29,1471,20646.93,16450.16,Secret Factory,248.54,3.09,41.446333,-90.565487,41.8781,-87.6298
ORD-774225,2023-04-01,2023-04-07,Express,CUST-6295,San Diego,CA,West,Other,PRD-O-002,Lickable Wallpaper,108744.89,3727,56713.77,36895.13,Secret Factory,2538.23,6.96,41.446333,-90.565487,32.7157,-117.1611
ORD-469038,2023-11-18,2023-11-21,Express,CUST-9312,Chicago,IL,Midwest,Sugar,PRD-S-001,Laffy Taffy,73480.13,2530,42870.71,26702.56,Sugar Shack,965.13,3.28,48.11914,-96.18115,41.8781,-87.6298
ORD-996840,2023-02-07,2023-02-13,Express,CUST-2479,San Diego,CA,West,Chocolate,PRD-C-005,Wonka Bar - Triple Dazzle Caramel,28133.56,2401,14768.47,414.85,Wicked Choccy's,3371.05,6.98,32.076176,-81.088371,32.7157,-117.1611
ORD-783501,2023-11-11,2023-11-15,Express,CUST-4084,Dallas,TX,South,Sugar,PRD-S-005,Everlasting Gobstopper,8464.32,386,4533.96,3244.58,Secret Factory,1110.39,4.07,41.446333,-90.565487,32.7767,-96.797
ORD-849014,2023-06-14,2023-06-17,Same-Day,CUST-2381,San Diego,CA,West,Sugar,PRD-S-005,Everlasting Gobstopper,29040.43,897,15396.56,11367.08,Secret Factory,2538.23,3.21,41.446333,-90.565487,32.7157,-117.1611
ORD-481574,2023-09-16,2023-09-20,Standard,CUST-7108,Chicago,IL,Midwest,Sugar,PRD-S-006,Hair Toffee,81041.53,3649,46929.89,28428.13,The Other Factory,778.78,4.71,35.1175,-89.971107,41.8781,-87.6298
ORD-811332,2023-05-25,2023-05-30,Express,CUST-7333,San Antonio,TX,South,Sugar,PRD-S-002,SweeTARTS,22834.45,2791,16714.4,-3204.95,Sugar Shack,2088.19,5.1,48.11914,-96.18115,29.4241,-98.4936
ORD-787923,2023-05-26,2023-06-06,Standard,CUST-7421,San Jose,CA,West,Chocolate,PRD-C-005,Wonka Bar - Triple Dazzle Caramel,34365.92,1208,22651.45,2664.84,Wicked Choccy's,3745.71,11.03,32.076176,-81.088371,37.3382,-121.8863
ORD-969226,2023-03-08,2023-03-14,Express,CUST-9624,Los Angeles,CA,West,Sugar,PRD-S-005,Everlasting Gobstopper,83362.47,2740,47121.89,25036.69,Secret Factory,2555.63,6.61,41.446333,-90.565487,34.0522,-118.2437
ORD-903373,2023-02-17,2023-02-19,Same-Day,CUST-8967,San Antonio,TX,South,Sugar,PRD-S-006,Hair Toffee,45256.34,1526,29402.27,14296.86,The Other Factory,1020.46,2.25,35.1175,-89.971107,29.4241,-98.4936
ORD-874524,2023-04-09,2023-04-14,Standard,CUST-9626,Chicago,IL,Midwest,Chocolate,PRD-C-004,Wonka Bar - Milk Chocolate,18584.21,878,11076.27,5340.7,Wicked Choccy's,1234.19,5.89,32.076176,-81.088371,41.8781,-87.6298
ORD-755087,2023-01-20,2023-01-22,Same-Day,CUST-3712,Philadelphia,PA,East,Sugar,PRD-S-006,Hair Toffee,18984.82,1379,10635.8,6405.12,The Other Factory,1409.64,2.54,35.1175,-89.971107,39.9526,-75.1652
ORD-921874,2023-08-13,2023-08-17,Express,CUST-8355,San Antonio,TX,South,Chocolate,PRD-C-001,Wonka Bar - Nutty Crunch Surprise,95385.51,3688,52218.14,35382.47,Lot's O' Nuts,1319.3,4.14,32.881893,-111.768036,29.4241,-98.4936
ORD-561999,2023-04-30,2023-05-06,Express,CUST-8564,Houston,TX,South,Sugar,PRD-S-004,Fun Dip,33838.77,1639,17238.37,11243.95,Sugar Shack,2042.57,6.41,48.11914,-96.18115,29.7604,-95.3698
ORD-362147,2023-05-25,2023-05-28,Same-Day,CUST-1854,San Antonio,TX,South,Other,PRD-O-002,Lickable Wallpaper,40058.06,1685,28676.83,8826.95,Secret Factory,1515.89,3.73,41.446333,-90.565487,29.4241,-98.4936
ORD-900185,2023-11-25,2023-11-28,Same-Day,CUST-3626,Philadelphia,PA,East,Sugar,PRD-S-003,Nerds,113926.05,4276,75973.79,29824.03,Sugar Shack,1900.9,3.94,48.11914,-96.18115,39.9526,-75.1652
ORD-127965,2023-05-20,2023-05-27,Standard,CUST-7797,Dallas,TX,South,Sugar,PRD-S-003,Nerds,61845.67,1868,32224.03,23245.1,Sugar Shack,1706.78,7.21,48.11914,-96.18115,32.7767,-96.797
ORD-203896,2023-01-28,2023-02-02,Express,CUST-6493,Dallas,TX,South,Sugar,PRD-S-002,SweeTARTS,39777.93,3121,26116.78,5138.16,Sugar Shack,1706.78,5.46,48.11914,-96.18115,32.7767,-96.797
ORD-745239,2023-03-16,2023-03-24,Express,CUST-1086,New York,NY,East,Chocolate,PRD-C-003,Wonka Bar - Scrumdiddlyumptious,31639.02,1186,19429.78,5672.54,Lot's O' Nuts,3444.71,8.14,32.881893,-111.768036,40.7128,-74.006
ORD-349183,2023-02-10,2023-02-14,Standard,CUST-5934,Phoenix,AZ,West,Chocolate,PRD-C-001,Wonka Bar - Nutty Crunch Surprise,91481.06,4373,49628.4,41248.04,Lot's O' Nuts,69.13,4.63,32.881893,-111.768036,33.4484,-112.074
ORD-725726,2023-03-04,2023-03-09,Express,CUST-9782,Houston,TX,South,Chocolate,PRD-C-001,Wonka Bar - Nutty Crunch Surprise,7266.2,564,3757.86,2069.86,Lot's O' Nuts,1594.07,5.12,32.881893,-111.768036,29.7604,-95.3698
ORD-698384,2023-01-09,2023-01-10,Same-Day,CUST-7825,Dallas,TX,South,Sugar,PRD-S-006,Hair Toffee,27711.94,3566,17913.68,7369.42,The Other Factory,681.11,1.52,35.1175,-89.971107,32.7767,-96.797
ORD-632280,2023-04-06,2023-04-09,Same-Day,CUST-1333,Los Angeles,CA,West,Sugar,PRD-S-006,Hair Toffee,106162.16,4359,57369.8,37536.31,The Other Factory,2582.26,3.67,35.1175,-89.971107,34.0522,-118.2437
ORD-170841,2023-07-19,2023-07-28,Standard,CUST-6649,San Diego,CA,West,Other,PRD-O-003,Wonka Gum,53439.93,2127,34478.14,8164.15,Secret Factory,2538.23,9.82,41.446333,-90.565487,32.7157,-117.1611
ORD-774020,2023-05-04,2023-05-07,Same-Day,CUST-3868,Los Angeles,CA,West,Other,PRD-O-001,Fizzy Lifting Drinks,6528.32,413,4247.49,1286.98,Sugar Shack,2406.41,3.77,48.11914,-96.18115,34.0522,-118.2437
ORD-929538,2023-12-17,2023-12-20,Same-Day,CUST-4268,San Diego,CA,West,Sugar,PRD-S-003,Nerds,30411.13,3799,21102.52,-6.82,Sugar Shack,2452.07,3.25,48.11914,-96.18115,32.7157,-117.1611
ORD-300386,2023-01-22,2023-01-26,Same-Day,CUST-5687,Phoenix,AZ,West,Sugar,PRD-S-001,Laffy Taffy,63161.2,3928,34565.25,20342.48,Sugar Shack,2101.19,4.02,48.11914,-96.18115,33.4484,-112.074
ORD-561097,2023-07-02,2023-07-04,Same-Day,CUST-7334,New York,NY,East,Other,PRD-O-003,Wonka Gum,55936.15,3064,35402.29,16280.23,Secret Factory,1388.26,2.24,41.446333,-90.565487,40.7128,-74.006
ORD-545120,2023-06-23,2023-06-25,Same-Day,CUST-2293,San Diego,CA,West,Chocolate,PRD-C-003,Wonka Bar - Scrumdiddlyumptious,52589.34,4303,38730.49,11688.58,Lot's O' Nuts,504.36,2.64,32.881893,-111.768036,32.7157,-117.1611
ORD-731894,2023-08-09,2023-08-10,Same-Day,CUST-7981,Chicago,IL,Midwest,Sugar,PRD-S-005,Everlasting Gobstopper,61799.77,2736,40804.12,20315.64,Secret Factory,248.54,1.05,41.446333,-90.565487,41.8781,-87.6298
ORD-770532,2023-03-27,2023-04-02,Express,CUST-1939,San Diego,CA,West,Other,PRD-O-001,Fizzy Lifting Drinks,67044.71,2938,41786.5,13731.49,Sugar Shack,2452.07,6.46,48.11914,-96.18115,32.7157,-117.1611
ORD-737086,2023-02-08,2023-02-12,Express,CUST-8179,San Antonio,TX,South,Sugar,PRD-S-006,Hair Toffee,36730.24,1360,26236.9,8272.82,The Other Factory,1020.46,4.27,35.1175,-89.971107,29.4241,-98.4936
ORD-260891,2023-01-18,2023-01-23,Standard,CUST-8371,Los Angeles,CA,West,Chocolate,PRD-C-003,Wonka Bar - Scrumdiddlyumptious,81086.31,3186,61305.03,15865.73,Lot's O' Nuts,614.49,5.34,32.881893,-111.768036,34.0522,-118.2437
ORD-218959,2023-07-09,2023-07-17,Standard,CUST-1424,San Diego,CA,West,Sugar,PRD-S-001,Laffy Taffy,48080.72,3310,32159.24,-311.24,Sugar Shack,2452.07,8.85,48.11914,-96.18115,32.7157,-117.1611
ORD-741599,2023-04-06,2023-04-10,Express,CUST-5678,Dallas,TX,South,Sugar,PRD-S-003,Nerds,49238.85,2182,33953.16,9326.97,Sugar Shack,1706.78,4.82,48.11914,-96.18115,32.7767,-96.797
ORD-192055,2023-12-22,2023-12-30,Standard,CUST-6236,San Diego,CA,West,Other,PRD-O-004,Kazookles,51254.18,3753,28484.69,3889.6,The Other Factory,2515.31,8.56,35.1175,-89.971107,32.7157,-117.1611
ORD-768676,2023-12-08,2023-12-12,Same-Day,CUST-3852,Los Angeles,CA,West,Sugar,PRD-S-001,Laffy Taffy,40946.02,1340,21007.36,16714.07,Sugar Shack,2406.41,4.51,48.11914,-96.18115,34.0522,-118.2437
ORD-680933,2023-07-05,2023-07-14,Standard,CUST-7044,Houston,TX,South,Sugar,PRD-S-004,Fun Dip,44200.35,1989,33525.78,2549.21,Sugar Shack,2042.57,9.24,48.11914,-96.18115,29.7604,-95.3698
ORD-601916,2023-08-28,2023-09-02,Standard,CUST-9612,Dallas,TX,South,Other,PRD-O-002,Lickable Wallpaper,51067.61,2583,28341.71,16989.61,Secret Factory,1110.39,5.57,41.446333,-90.565487,32.7767,-96.797
ORD-461249,2023-07-30,2023-08-02,Same-Day,CUST-3102,San Antonio,TX,South,Other,PRD-O-002,Lickable Wallpaper,13710.42,657,7719.5,4994.98,Secret Factory,1515.89,3.51,41.446333,-90.565487,29.4241,-98.4936
ORD-230192,2023-10-10,2023-10-19,Standard,CUST-9488,San Jose,CA,West,Sugar,PRD-S-006,Hair Toffee,104152.95,4169,77796.39,2511.85,The Other Factory,2859.76,9.45,35.1175,-89.971107,37.3382,-121.8863
ORD-397846,2023-03-20,2023-03-26,Standard,CUST-2292,Chicago,IL,Midwest,Chocolate,PRD-C-005,Wonka Bar - Triple Dazzle Caramel,92156.36,2884,55408.12,29629.42,Wicked Choccy's,1234.19,6.18,32.076176,-81.088371,41.8781,-87.6298
ORD-720556,2023-05-09,2023-05-12,Express,CUST-3526,Dallas,TX,South,Chocolate,PRD-C-004,Wonka Bar - Milk Chocolate,49478.0,4420,28294.3,10751.96,Wicked Choccy's,1475.08,3.94,32.076176,-81.088371,32.7767,-96.797
ORD-185168,2023-03-29,2023-04-02,Same-Day,CUST-1744,San Jose,CA,West,Sugar,PRD-S-006,Hair Toffee,49937.57,4667,26218.81,10372.24,The Other Factory,2859.76,4.32,35.1175,-89.971107,37.3382,-121.8863
ORD-757629,2023-11-25,2023-12-02,Express,CUST-9938,San Jose,CA,West,Other,PRD-O-002,Lickable Wallpaper,65278.35,3462,49408.37,832.47,Secret Factory,2714.74,7.15,41.446333,-90.565487,37.3382,-121.8863
ORD-162823,2023-05-29,2023-06-03,Express,CUST-3589,Phoenix,AZ,West,Sugar,PRD-S-006,Hair Toffee,43156.3,3376,31942.05,221.93,The Other Factory,2035.01,5.71,35.1175,-89.971107,33.4484,-112.074
ORD-462147,2023-08-14,2023-08-20,Express,CUST-7532,San Diego,CA,West,Sugar,PRD-S-002,SweeTARTS,71265.98,2610,46777.14,14248.98,Sugar Shack,2452.07,6.04,48.11914,-96.18115,32.7157,-117.1611
ORD-247720,2023-03-08,2023-03-10,Same-Day,CUST-2586,Philadelphia,PA,East,Other,PRD-O-002,Lickable Wallpaper,42740.33,3871,26469.23,11211.41,Secret Factory,1307.07,2.57,41.446333,-90.565487,39.9526,-75.1652
ORD-856157,2023-01-26,2023-01-29,Same-Day,CUST-6123,San Antonio,TX,South,Chocolate,PRD-C-005,Wonka Bar - Triple Dazzle Caramel,45637.77,1358,23360.54,19985.94,Wicked Choccy's,1687.25,3.84,32.076176,-81.088371,29.4241,-98.4936
ORD-512344,2023-04-08,2023-04-11,Express,CUST-9281,Chicago,IL,Midwest,Other,PRD-O-002,Lickable Wallpaper,43768.19,2577,32110.85,10632.57,Secret Factory,248.54,3.09,41.446333,-90.565487,41.8781,-87.6298
ORD-805188,2023-08-23,2023-08-25,Same-Day,CUST-8710,Houston,TX,South,Chocolate,PRD-C-004,Wonka Bar - Milk Chocolate,108302.85,4104,57303.26,45314.0,Wicked Choccy's,1385.38,2.14,32.076176,-81.088371,29.7604,-95.3698
ORD-520040,2023-05-27,2023-06-04,Standard,CUST-1838,New York,NY,East,Sugar,PRD-S-004,Fun Dip,78011.07,3046,50130.62,16092.2,Sugar Shack,1935.04,8.06,48.11914,-96.18115,40.7128,-74.006
ORD-965401,2023-10-19,2023-10-23,Express,CUST-2946,Houston,TX,South,Sugar,PRD-S-004,Fun Dip,82791.3,4180,49137.22,19993.35,Sugar Shack,2042.57,4.93,48.11914,-96.18115,29.7604,-95.3698
ORD-633853,2023-03-07,2023-03-11,Express,CUST-7576,San Antonio,TX,South,Chocolate,PRD-C-002,Wonka Bar - Fudge Mallows,71546.79,3045,49708.03,15411.15,Lot's O' Nuts,1319.3,4.41,32.881893,-111.768036,29.4241,-98.4936
ORD-640546,2023-09-14,2023-09-23,Standard,CUST-3290,New York,NY,East,Chocolate,PRD-C-001,Wonka Bar - Nutty Crunch Surprise,70584.58,3930,50264.66,-6755.53,Lot's O' Nuts,3444.71,9.66,32.881893,-111.768036,40.7128,-74.006
ORD-634473,2023-06-17,2023-06-24,Express,CUST-9721,San Jose,CA,West,Other,PRD-O-004,Kazookles,57562.74,2501,34778.58,11340.53,The Other Factory,2859.76,7.22,35.1175,-89.971107,37.3382,-121.8863
ORD-712056,2023-09-08,2023-09-13,Express,CUST-6040,San Jose,CA,West,Other,PRD-O-001,Fizzy Lifting Drinks,82894.46,2763,41740.91,30539.19,Sugar Shack,2401.01,5.34,48.11914,-96.18115,37.3382,-121.8863
ORD-711868,2023-12-19,2023-12-22,Same-Day,CUST-8871,New York,NY,East,Sugar,PRD-S-006,Hair Toffee,118092.09,4788,65425.7,45343.17,The Other Factory,1529.49,3.72,35.1175,-89.971107,40.7128,-74.006
ORD-300051,2023-03-29,2023-04-04,Express,CUST-1310,San Jose,CA,West,Sugar,PRD-S-004,Fun Dip,7493.17,308,4185.27,2124.68,Sugar Shack,2401.01,6.01,48.11914,-96.18115,37.3382,-121.8863
ORD-989587,2023-08-14,2023-08-21,Standard,CUST-2020,San Antonio,TX,South,Sugar,PRD-S-001,Laffy Taffy,134468.9,4160,69158.27,47936.93,Sugar Shack,2088.19,7.31,48.11914,-96.18115,29.4241,-98.4936
ORD-281594,2023-12-28,2024-01-04,Standard,CUST-8531,Dallas,TX,South,Chocolate,PRD-C-003,Wonka Bar - Scrumdiddlyumptious,77677.85,3968,51116.4,15469.26,Lot's O' Nuts,1397.71,7.41,32.881893,-111.768036,32.7767,-96.797
ORD-358494,2023-09-30,2023-10-05,Express,CUST-5571,Dallas,TX,South,Sugar,PRD-S-001,Laffy Taffy,44966.77,2215,31344.79,7573.14,Sugar Shack,1706.78,5.71,48.11914,-96.18115,32.7767,-96.797
ORD-934042,2023-10-13,2023-10-18,Express,CUST-5480,Houston,TX,South,Chocolate,PRD-C-005,Wonka Bar - Triple Dazzle Caramel,61085.52,4055,39559.0,12538.17,Wicked Choccy's,1385.38,5.05,32.076176,-81.088371,29.7604,-95.3698
ORD-943700,2023-05-28,2023-05-31,Same-Day,CUST-3399,San Jose,CA,West,Chocolate,PRD-C-002,Wonka Bar - Fudge Mallows,111595.91,3282,56698.72,51469.33,Lot's O' Nuts,1044.44,3.16,32.881893,-111.768036,37.3382,-121.8863
ORD-968170,2023-05-29,2023-05-30,Same-Day,CUST-9824,Phoenix,AZ,West,Chocolate,PRD-C-001,Wonka Bar - Nutty Crunch Surprise,50527.62,2150,34851.67,15527.33,Lot's O' Nuts,69.13,1.99,32.881893,-111.768036,33.4484,-112.074
ORD-656837,2023-05-19,2023-05-20,Same-Day,CUST-4697,Dallas,TX,South,Other,PRD-O-004,Kazookles,55715.74,4857,41717.89,10689.69,The Other Factory,681.11,1.48,35.1175,-89.971107,32.7767,-96.797
ORD-677086,2023-11-23,2023-11-29,Standard,CUST-3587,New York,NY,East,Chocolate,PRD-C-004,Wonka Bar - Milk Chocolate,18549.17,873,13285.21,3256.48,Wicked Choccy's,1149.76,6.2,32.076176,-81.088371,40.7128,-74.006
ORD-906066,2023-07-28,2023-08-03,Express,CUST-2465,San Diego,CA,West,Sugar,PRD-S-006,Hair Toffee,41335.32,2403,23591.49,8072.98,The Other Factory,2515.31,6.81,35.1175,-89.971107,32.7157,-117.1611
ORD-978292,2023-11-30,2023-12-03,Same-Day,CUST-3880,Houston,TX,South,Sugar,PRD-S-005,Everlasting Gobstopper,9442.78,355,6637.95,2318.67,Secret Factory,1369.47,3.51,41.446333,-90.565487,29.7604,-95.3698
ORD-695551,2023-01-19,2023-01-23,Express,CUST-2758,San Antonio,TX,South,Other,PRD-O-003,Wonka Gum,57412.17,2421,43943.93,7596.29,Secret Factory,1515.89,4.74,41.446333,-90.565487,29.4241,-98.4936
ORD-302177,2023-06-21,2023-06-25,Same-Day,CUST-2845,San Diego,CA,West,Chocolate,PRD-C-005,Wonka Bar - Triple Dazzle Caramel,33224.52,1149,20413.01,8938.16,Wicked Choccy's,3371.05,4.88,32.076176,-81.088371,32.7157,-117.1611
ORD-894068,2023-06-19,2023-06-20,Same-Day,CUST-4164,San Diego,CA,West,Chocolate,PRD-C-003,Wonka Bar - Scrumdiddlyumptious,80455.11,2811,47397.72,31639.63,Lot's O' Nuts,504.36,1.41,32.881893,-111.768036,32.7157,-117.1611
ORD-439320,2023-03-31,2023-04-04,Express,CUST-5064,San Antonio,TX,South,Sugar,PRD-S-005,Everlasting Gobstopper,9031.47,831,6458.3,557.64,Secret Factory,1515.89,4.07,41.446333,-90.565487,29.4241,-98.4936
ORD-111991,2023-01-04,2023-01-10,Standard,CUST-5285,San Antonio,TX,South,Chocolate,PRD-C-005,Wonka Bar - Triple Dazzle Caramel,47327.18,2750,26205.27,11842.03,Wicked Choccy's,1687.25,6.67,32.076176,-81.088371,29.4241,-98.4936
ORD-837733,2023-12-01,2023-12-09,Standard,CUST-6095,Houston,TX,South,Sugar,PRD-S-001,Laffy Taffy,24856.31,1358,15048.34,4260.34,Sugar Shack,2042.57,8.12,48.11914,-96.18115,29.7604,-95.3698
ORD-735163,2023-12-20,2023-12-22,Express,CUST-7121,Phoenix,AZ,West,Chocolate,PRD-C-002,Wonka Bar - Fudge Mallows,22538.38,1144,13925.6,8486.24,Lot's O' Nuts,69.13,2.05,32.881893,-111.768036,33.4484,-112.074
ORD-724756,2023-08-01,2023-08-06,Express,CUST-2341,Dallas,TX,South,Other,PRD-O-001,Fizzy Lifting Drinks,53661.78,1839,30210.9,18428.85,Sugar Shack,1706.78,5.69,48.11914,-96.18115,32.7767,-96.797
ORD-630041,2023-09-27,2023-09-30,Same-Day,CUST-4312,Dallas,TX,South,Sugar,PRD-S-003,Nerds,9666.92,969,5742.65,2270.4,Sugar Shack,1706.78,3.76,48.11914,-96.18115,32.7767,-96.797
ORD-612573,2023-10-21,2023-10-26,Standard,CUST-2489,Chicago,IL,Midwest,Sugar,PRD-S-004,Fun Dip,27450.78,1002,15234.84,10281.81,Sugar Shack,965.13,5.37,48.11914,-96.18115,41.8781,-87.6298
ORD-946112,2023-09-19,2023-09-23,Express,CUST-6049,New York,NY,East,Sugar,PRD-S-003,Nerds,44469.9,4669,27388.6,2625.79,Sugar Shack,1935.04,4.85,48.11914,-96.18115,40.7128,-74.006
ORD-667451,2023-01-12,2023-01-20,Standard,CUST-1987,Phoenix,AZ,West,Sugar,PRD-S-002,SweeTARTS,8558.65,421,4780.65,2008.8,Sugar Shack,2101.19,8.56,48.11914,-96.18115,33.4484,-112.074
ORD-777255,2023-02-05,2023-02-12,Standard,CUST-7887,San Diego,CA,West,Other,PRD-O-004,Kazookles,37928.01,1159,19108.91,12988.62,The Other Factory,2515.31,7.87,35.1175,-89.971107,32.7157,-117.1611
